Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Pre Seed Round - MYMY catering,https://www.crunchbase.com/funding_round/mein-wunschcatering-de-pre-seed--866e3b81,MYMY catering,https://www.crunchbase.com/organization/mein-wunschcatering-de,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-10-31,Seed,,,,Yes,"MYMY catering, formerly MeinWunschcatering, offers catering all over Germany, Austria and the Netherlands with digitally native experience.","Catering, Food and Beverage, Food Delivery",,https://www.mymycatering.com,,,,,Seed,3,b10 | Venture Capital,2,,"10x Value Partners, b10 | Venture Capital","622,167"
Seed Round - Myo,https://www.crunchbase.com/funding_round/myo-seed--ce81567d,Myo,https://www.crunchbase.com/organization/myo,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1702526,2018-12-17,Seed,,,,Yes,Myo Is a communication platform for nursing homes.,"Health Care, Hospitality, Nursing and Residential Care",,http://www.myo.de/,$1M to $10M,12500000,EUR,13900539,Early Stage Venture,4,Think.Health,1,,Think.Health,"254,215"
Angel Round - Myos,https://www.crunchbase.com/funding_round/myosfinance-angel--12114213,Myos,https://www.crunchbase.com/organization/myosfinance,Angel,"Berlin, Berlin, Germany, Europe",800000,EUR,984600,2018-03-09,Seed,,,,Yes,"Rethinking working capital | Myos helps merchants of all kind grow to scale, fully digital, flexible and without personal guarantees","B2B, Big Data, E-Commerce, FinTech, Lending, Machine Learning, Marketplace",,https://myos.com,Less than $1M,38085000,EUR,44378051,Early Stage Venture,9,,2,,"Mountain Partners, Polar Light Ventures","342,161"
Series C - N26,https://www.crunchbase.com/funding_round/n26-series-c--90415dfe,N26,https://www.crunchbase.com/organization/n26,Series C,"Berlin, Berlin, Germany, Europe",160000000,USD,160000000,2018-03-19,Late Stage Venture,,,,Yes,N26 is a financial services company that offers mobile banking solutions.,"Banking, Finance, Financial Services, FinTech, InsurTech",,https://n26.com,Less than $1M,1719059587,USD,1719059587,Late Stage Venture,12,"Allianz X, Tencent",7,3,"Allianz X, Earlybird Venture Capital, Greyhound Capital, Hedosophia, Horizons Ventures, Tencent, Valar Ventures","200,488"
Series A - nebenan.de,https://www.crunchbase.com/funding_round/nebenan-de-series-a--90d99984,nebenan.de,https://www.crunchbase.com/organization/nebenan-de,Series A,"Berlin, Berlin, Germany, Europe",16000000,EUR,19718713,2018-03-22,Early Stage Venture,,,,Yes,nebenan.de is a social network for neighbors.,"Communities, Social, Social Network",,https://nebenan.de/,$10M to $50M,21500000,EUR,25806488,Early Stage Venture,3,Burda Principal Investments,5,1,"Burda Principal Investments, Deutsche Telemedien, Lakestar, Nordwest-Zeitung, pd ventures","455,810"
Venture Round - Netz Holding GmbH,https://www.crunchbase.com/funding_round/netz-holding-gmbh-series-unknown--d5a57b91,Netz Holding GmbH,https://www.crunchbase.com/organization/netz-holding-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-01-01,,,,,Yes, Netzholding generates high quality traffic for online companies by offering an appealing consumer search experience.,"Advertising, Consumer, Consumer Goods, E-Commerce, Internet, Marketing",,http://www.netzholding.de/,,250000,EUR,268687,,2,Mountain Alliance,2,,"Mountain Alliance, Mountain Partners","469,599"
Venture Round - Newsenselab (M-sense),https://www.crunchbase.com/funding_round/m-sense-series-unknown--9c5d0cc3,Newsenselab (M-sense),https://www.crunchbase.com/organization/m-sense,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-01-24,,,,,Yes,M-sense is a certified medical app to combat migraines and headache,"Apps, Health Care, mHealth, Therapeutics",,https://www.m-sense.de/,,1575000,EUR,1752795,Seed,4,Think.Health,2,,"HTGF | High-Tech Gruenderfonds, Think.Health","348,996"
Pre Seed Round - Ninox,https://www.crunchbase.com/funding_round/ninox-software-gmbh-pre-seed--7ea5e0d1,Ninox,https://www.crunchbase.com/organization/ninox-software-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-01-22,Seed,,,,Yes,We empower line-of-business teams to automate backoffice workflows without the help of a developer.,"Database, Mobile Apps, PaaS, SaaS",,https://ninox.com/en,$1M to $10M,11443548,USD,11443548,,3,,1,,Techstars,"668,533"
Seed Round - Nocturne,https://www.crunchbase.com/funding_round/nocturne-seed--4f718701,Nocturne,https://www.crunchbase.com/organization/nocturne,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-07-23,Seed,,,,Yes,Nocturne diagnoses neurological disorders with retinal image analysis.,"Biotechnology, Health Care, Health Diagnostics, Life Science, Software, Wellness",,https://nocturne.one/,$10M to $50M,71429,EUR,81868,Seed,2,Startupbootcamp,2,,"Startupbootcamp, Startupbootcamp Digital Health Berlin","640,072"
Venture Round - Nuri,https://www.crunchbase.com/funding_round/nuribanking-series-unknown--6a725445,Nuri,https://www.crunchbase.com/organization/nuribanking,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3100000,EUR,3635988,2018-07-21,,,,,Yes,Nuri empowers people to manage and grow their wealth through innovative technologies.,"Banking, Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech",,https://nuri.com/,$10M to $50M,42296429,EUR,49174004,,10,Earlybird Venture Capital,2,,"coparion, Earlybird Venture Capital","353,599"
Seed Round - ObjectBox,https://www.crunchbase.com/funding_round/objectbox-seed--08ca77b9,ObjectBox,https://www.crunchbase.com/organization/objectbox,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2018-12-03,Seed,,,,Yes,ObjectBox is a high-performance on-device Database and out-of-the-box Data Sync solution empowering developers with access to edge data,"Database, Developer APIs, Developer Tools, Embedded Software, Enterprise Software, Information Technology, IT Infrastructure, Mobile, Retail Technology, Smart Cities",,https://objectbox.io/,Less than $1M,2000000,USD,2000000,Seed,5,Vito Ventures,5,,"Andreas Mihalovits, Cavalry Ventures, Chris Adelsbach, Lucas Cranach, Vito Ventures","502,826"
Series C - OMEICOS Therapeutics,https://www.crunchbase.com/funding_round/omeicos-therapeutics-gmbh-series-c--52d260cf,OMEICOS Therapeutics,https://www.crunchbase.com/organization/omeicos-therapeutics-gmbh,Series C,"Berlin, Berlin, Germany, Europe",17000000,EUR,19357777,2018-11-02,Late Stage Venture,,,,Yes,OMEICOS Therapeutics is developing a novell molecule utilizing a new Mode of Action for the treatment and prevention of atrial fibrillation.,"Health Care, Medical, Therapeutics",,http://www.omeicos.com/,,37310346,USD,37310346,Late Stage Venture,6,"Forbion Capital Partners, SICAR, Vesalius Biocapital Partners",10,3,"Forbion Capital Partners, HTGF | High-Tech Gruenderfonds, KfW, KG Investments, Remiges Ventures, SICAR, SMS Group, The Falck Revocable Trust, VC Fonds Technologie Berlin, Vesalius Biocapital Partners","347,389"
Series D - Omio,https://www.crunchbase.com/funding_round/omio-series-d--0d6cd11a,Omio,https://www.crunchbase.com/organization/omio,Series D,"Berlin, Berlin, Germany, Europe",150000000,USD,150000000,2018-10-23,Late Stage Venture,850000000,USD,850000000,Yes,"Omio offers a multi-mode search tool that compares and combines rail, air, bus, and car for destinations.","Internet, Search Engine, Software, Travel, Travel Accommodations",,https://www.omio.com,$1M to $10M,596000000,USD,596000000,Late Stage Venture,11,"Kinnevik, Temasek Holdings",5,1,"3L Capital, Hillhouse Investment, Justin Mateen, Kinnevik, Temasek Holdings","353,161"
Seed Round - omni:us,https://www.crunchbase.com/funding_round/omnius-seed--c669306f,omni:us,https://www.crunchbase.com/organization/omnius,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-03-20,Seed,,,,Yes,omni:us is the leading provider of intelligent insurance claim automation.,"Artificial Intelligence (AI), Computer Vision, Information Technology, Insurance, InsurTech, Software, Software Engineering",,http://omnius.com/,Less than $1M,58364315,USD,58364315,Early Stage Venture,8,,3,,"Baloise Strategic Ventures, Plug and Play, Plug and Play Insurtech","314,570"
Series A - omni:us,https://www.crunchbase.com/funding_round/omnius-series-a--8fb1f41d,omni:us,https://www.crunchbase.com/organization/omnius,Series A,"Berlin, Berlin, Germany, Europe",19700000,EUR,22352606,2018-10-30,Early Stage Venture,,,,Yes,omni:us is the leading provider of intelligent insurance claim automation.,"Artificial Intelligence (AI), Computer Vision, Information Technology, Insurance, InsurTech, Software, Software Engineering",,http://omnius.com/,Less than $1M,58364315,USD,58364315,Early Stage Venture,8,"MMC Ventures, Talis Capital, Target Global",4,3,"Anthemis, MMC Ventures, Talis Capital, Target Global","409,256"
Grant - ONO,https://www.crunchbase.com/funding_round/tretbox-grant--b341acf4,ONO,https://www.crunchbase.com/organization/tretbox,Grant,"Berlin, Berlin, Germany, Europe",50000,CHF,53208,2018-02-10,,,,,No,Trailblazing emission-free transportation of goods within cities.,"Automotive, Last Mile Transportation, Logistics, Transportation",,https://onomotion.com/,$1M to $10M,26527119,USD,26527119,Early Stage Venture,11,,,,,"323,058"
Grant - ONO,https://www.crunchbase.com/funding_round/tretbox-grant--5e0abdec,ONO,https://www.crunchbase.com/organization/tretbox,Grant,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2018-11-12,,,,,No,Trailblazing emission-free transportation of goods within cities.,"Automotive, Last Mile Transportation, Logistics, Transportation",,https://onomotion.com/,$1M to $10M,26527119,USD,26527119,Early Stage Venture,11,Volkswagen Group,1,,Volkswagen Group,"439,797"
Venture Round - Opinary,https://www.crunchbase.com/funding_round/opinary-series-unknown--540fbd7c,Opinary,https://www.crunchbase.com/organization/opinary,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3000000,EUR,3717818,2018-01-24,,,,,Yes,Opinary is a startup that established a new way for users to share their opinion in online content.,"Advertising, Information Services, Information Technology, Marketing",,http://www.opinary.com/,$10M to $50M,4000000,EUR,4856806,M&A,2,Project A Ventures,4,2,"Global Founders Capital, Motu Ventures, Project A Ventures, Rolf Schromgens","420,141"
Venture Round - oscoin,https://www.crunchbase.com/funding_round/oscoin-series-unknown--af956a55,oscoin,https://www.crunchbase.com/organization/oscoin,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-02-01,,,,,Yes,Oscoin is building a decentralized network between open source software and developers.,"Information Technology, Software, Software Engineering",,http://oscoin.io/,,,,,,1,BlueYard Capital,2,,"BlueYard Capital, Notation Capital","287,382"
Angel Round - OWWN,https://www.crunchbase.com/funding_round/wajve-angel--a444d275,OWWN,https://www.crunchbase.com/organization/wajve,Angel,"Berlin, Berlin, Germany, Europe",,,,2018-10-08,Seed,,,,Yes,OWWN is a banking app that provides a one-stop shop for young adults to manage their finances.,"Apps, Banking, Financial Services, FinTech, Mobile",,https://www.owwn.com,,5000000,EUR,6086375,Seed,4,,9,,"André M. Bajorat, Christian Gaiser, Kelly Ford, Kiana Mardi, Lucas Cranach, Oliver Hehl, Oliver Roskopf, Philipp Kloeckner, Roland Grenke","110,407"
Venture Round - Pamono,https://www.crunchbase.com/funding_round/pamono-series-unknown--95a9d629,Pamono,https://www.crunchbase.com/organization/pamono,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7500000,EUR,8842129,2018-05-17,,,,,Yes,Pamono is a marketplace for distinctive vintage and contemporary design furniture.,"Furniture, Home Decor, Product Design",,https://www.pamono.com/,$1M to $10M,7500000,EUR,8842129,M&A,3,Bonnier Ventures,4,1,"Atlantic Labs, Bonnier Ventures, DN Capital, HV Capital","369,838"
Venture Round - Patronus.io,https://www.crunchbase.com/funding_round/patronus-io-series-unknown--b00df987,Patronus.io,https://www.crunchbase.com/organization/patronus-io,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-05-09,,,,,Yes,patronus.io is reinventing web security for businesses with their automated all-round software solution.,"Cyber Security, Information Technology, Security, Software",,https://www.om-optimiser.com,$1M to $10M,,,,,2,Future Energy Ventures,1,,Future Energy Ventures,"361,303"
Seed Round - PaulCamper,https://www.crunchbase.com/funding_round/paulcamper-seed--e2e6f32b,PaulCamper,https://www.crunchbase.com/organization/paulcamper,Seed,"Berlin, Berlin, Germany, Europe",3700000,EUR,4302326,2018-08-24,Seed,,,,Yes,PaulCamper is Europe's campervan and RV sharing platform & community.,"Internet, Marketplace, Rental, Travel",,https://paulcamper.com,Less than $1M,11800000,EUR,13322374,M&A,3,Russmedia Equity Partners,2,,"MairDumont Ventures, Russmedia Equity Partners","419,573"
Seed Round - Pazls,https://www.crunchbase.com/funding_round/pazls-seed--87326a21,Pazls,https://www.crunchbase.com/organization/pazls,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-09-12,Seed,,,,Yes,Pazls Design the furniture that fits to you perfectly - intuitively with the Pazls 3D Configurator.,"E-Commerce, Furniture, Manufacturing",,https://pazls.de/,,,,,Seed,1,Frank Thelen,1,,Frank Thelen,"611,004"
Seed Round - Penta,https://www.crunchbase.com/funding_round/pentafintech-seed--a844505c,Penta,https://www.crunchbase.com/organization/pentafintech,Seed,"Berlin, Berlin, Germany, Europe",2200000,EUR,2720580,2018-02-05,Seed,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,Inception Venture Capital Investments,1,,Inception Venture Capital Investments,"452,302"
Seed Round - Penta,https://www.crunchbase.com/funding_round/pentafintech-seed--c0098422,Penta,https://www.crunchbase.com/organization/pentafintech,Seed,"Berlin, Berlin, Germany, Europe",7000000,EUR,8108158,2018-10-15,Seed,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,Inception Capital,1,,Inception Capital,"554,450"
Pre Seed Round - Pfleglisoft,https://www.crunchbase.com/funding_round/pfleglisoft-pre-seed--8dc94612,Pfleglisoft,https://www.crunchbase.com/organization/pfleglisoft,Pre-Seed,"Berlin, Berlin, Germany, Europe",30000,EUR,35258,2018-09-24,Seed,1000000,EUR,1175255,Yes,Software as a service for live-in care,"Elder Care, Health Care, Home Health Care, SaaS, Software, UX Design",,http://pfleglisoft.com,,80000,EUR,91368,Seed,2,,,,,"631,867"
Seed Round - Phase,https://www.crunchbase.com/funding_round/phase-d6fe-seed--847af248,Phase,https://www.crunchbase.com/organization/phase-d6fe,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-04-01,Seed,,,,Yes,"Phase is a visual and intuitive digital design tool, reworked for the new age.","Product Design, Web Design",,https://phase.com,,750000,EUR,907612,,5,SquareOne Venture Capital,1,1,SquareOne Venture Capital,"422,802"
Series A - Pitch,https://www.crunchbase.com/funding_round/pitch-5b94-series-a--6b497c11,Pitch,https://www.crunchbase.com/organization/pitch-5b94,Series A,"Berlin, Berlin, Germany, Europe",19000000,USD,19000000,2018-10-09,Early Stage Venture,,,,Yes,Pitch is collaborative presentation software for modern teams.,"Collaboration, Internet, Presentation Software, SaaS, Software",,https://pitch.com,$1M to $10M,137700711,USD,137700711,Early Stage Venture,4,"BlueYard Capital, Index Ventures",10,2,"Andrew Wilkinson, BlueYard Capital, Eric Yuan, Frank Thelen, Freigeist Capital, Index Ventures, Koen Bok, Olivier Pomel, Simon Willnauer, Slack Fund","299,455"
Seed Round - Pitch,https://www.crunchbase.com/funding_round/pitch-5b94-seed--b57d1e06,Pitch,https://www.crunchbase.com/organization/pitch-5b94,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3700711,2018-02-20,Seed,,,,Yes,Pitch is collaborative presentation software for modern teams.,"Collaboration, Internet, Presentation Software, SaaS, Software",,https://pitch.com,$1M to $10M,137700711,USD,137700711,Early Stage Venture,4,BlueYard Capital,1,1,BlueYard Capital,"623,544"
Seed Round - Plantix,https://www.crunchbase.com/funding_round/peat-seed--9fd5b8a8,Plantix,https://www.crunchbase.com/organization/peat,Seed,"Berlin, Berlin, Germany, Europe",4450000,EUR,5420298,2018-01-17,Seed,,,,Yes,"Plantix is a digital agro-ecosystem for small-scale farming that includes a crop doctor driven by AI, illness alarms.","AgTech, Apps, Artificial Intelligence (AI), Image Recognition",,https://plantix.net/,$1M to $10M,17150000,EUR,19785946,M&A,5,Index Ventures,1,,Index Ventures,"544,329"
