Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - Feather,https://www.crunchbase.com/funding_round/popsure-series-unknown--abd3896f,Feather,https://www.crunchbase.com/organization/popsure,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-03-03,,,,,Yes,Feather is an insurance advisory and management platform for clients to get the right insurance policies.,"Finance, Financial Services, Insurance, InsurTech",,https://feather-insurance.com,$1M to $10M,9900000,EUR,10699558,Early Stage Venture,4,,2,,"Albert Malagarriga, Y Combinator","196,952"
Pre Seed Round - Feniska,https://www.crunchbase.com/funding_round/feniska-pre-seed--5214c568,Feniska,https://www.crunchbase.com/organization/feniska,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-05-15,Seed,,,,Yes,Feniska is a software company that provides smart devices with an integrated app to monitor pet health.,"Information Technology, Pet, Software",,https://www.feniska.com/,,,,,Seed,2,,,,,"202,554"
Seed Round - Filu,https://www.crunchbase.com/funding_round/filu-seed--ec10b8d0,Filu,https://www.crunchbase.com/organization/filu,Seed,"Berlin, Berlin, Germany, Europe",5100000,EUR,5457668,2023-11-13,Seed,,,,Yes,Filu relies on veterinary practices.,"Health Care, Veterinary, Wellness",,https://www.filu.vet,Less than $1M,9541299,USD,9541299,Seed,4,"DN Capital, YZR Capital",5,1,"Auxxo, DN Capital, Lukas Keindl, Rivus Capital, YZR Capital","154,459"
Pre Seed Round - FINE Legal,https://www.crunchbase.com/funding_round/fine-legal-pre-seed--09facac0,FINE Legal,https://www.crunchbase.com/organization/fine-legal,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-07-05,Seed,,,,Yes,"FINE is building Germanys’s first consumer rights platform, that helps consumers to enforce their claims digital, hassle- & risk free.",Legal Tech,,https://www.fine.so,,1000000,USD,1000000,Seed,2,HTGF | High-Tech Gruenderfonds,1,,HTGF | High-Tech Gruenderfonds,"306,394"
Seed Round - Flagship Founders,https://www.crunchbase.com/funding_round/flagship-founders-seed--415e1dda,Flagship Founders,https://www.crunchbase.com/organization/flagship-founders,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3816557,2023-03-30,Seed,,,,Yes,"Flagship Founders invests in maritime technology, logistics, and shipping firms.","Financial Services, Logistics, Marine Technology, Venture Capital",,https://flagshipfounders.de,,3500000,EUR,3816557,Seed,1,Reederei F. Laeisz,5,1,"Auerbach Schifffahrt, Juergen Ringbeck, Philipp Ahrenkiel, Reederei F. Laeisz, STARTHUB VENTURES","549,999"
Venture Round - Flink Food,https://www.crunchbase.com/funding_round/flink-food-gmbh-series-unknown--48781adc,Flink Food,https://www.crunchbase.com/organization/flink-food-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",150000000,EUR,161334733,2023-05-24,,850000000,EUR,914230154,Yes,Flink is an online startup that offers grocery deliveries in ten minutes.,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps",,https://www.goflink.com,$100M to $500M,1421187890,USD,1421187890,,7,,2,2,"DoorDash, Rewe Group","228,871"
Venture Round - FoundersLane,https://www.crunchbase.com/funding_round/founderslane-series-unknown--f1db0951,FoundersLane,https://www.crunchbase.com/organization/founderslane,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-03-01,,,,,Yes,"FoundersLane is an independent corporate company builder, co-creating digital businesses together with leading global corporations.",Internet,,https://founderslane.com,,,,,M&A,1,,1,,Polymath Digital,"222,808"
Convertible Note - Freaks 4U,https://www.crunchbase.com/funding_round/freaks-4u-convertible-note--da1b2e02,Freaks 4U,https://www.crunchbase.com/organization/freaks-4u,Convertible Note,"Berlin, Berlin, Germany, Europe",3600000,EUR,3979981,2023-12-30,,51000000,EUR,56383060,No,"Freaks 4U is a marketing agency that offers corporate communications, in-house media, and productions for gaming and esports.","Advertising, Marketing, Online Games",,http://www.freaks4u.de,$1M to $10M,26600000,EUR,30227382,M&A,3,NODWIN Gaming,1,2,NODWIN Gaming,"203,718"
Pre Seed Round - Frieda Health,https://www.crunchbase.com/funding_round/frieda-health-pre-seed--a9d39480,Frieda Health,https://www.crunchbase.com/organization/frieda-health,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2729287,2023-11-17,Seed,,,,Yes,Frieda Health is a technological firm with a purpose that enables women to take control of their menopausal experience.,"Health Care, Hospital",,https://www.frieda.health/,,2500000,EUR,2729287,Seed,1,Maximon,1,1,Maximon,"96,024"
Seed Round - Frontnow,https://www.crunchbase.com/funding_round/frontnow-seed--f7406241,Frontnow,https://www.crunchbase.com/organization/frontnow,Seed,"Berlin, Berlin, Germany, Europe",1350000,EUR,1467923,2023-05-15,Seed,,,,Yes,Enterprise-Grade AI Supercharging Customer Experience,"Artificial Intelligence (AI), B2B, Enterprise Software, Generative AI, Retail Technology, SaaS",,https://frontnow.com,Less than $1M,6500000,EUR,7092341,Seed,3,,1,,PATENTPOOL Group,"537,349"
Pre Seed Round - Fuxam GmbH,https://www.crunchbase.com/funding_round/fuxam-gmbh-pre-seed--caafb674,Fuxam GmbH,https://www.crunchbase.com/organization/fuxam-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",842725,EUR,920007,2023-11-21,Seed,,,,Yes,Fuxam is a software development company for educational institutions und e-learning.,"E-Learning, EdTech, Software",,https://fuxam.com,,842725,EUR,920007,Seed,2,,,,,"105,142"
Pre Seed Round - GAIA,https://www.crunchbase.com/funding_round/gaia-2385-pre-seed--276322f7,GAIA,https://www.crunchbase.com/organization/gaia-2385,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-02-24,Seed,,,,Yes,Everything you need to manage legal topics,Legal Tech,,https://www.gaia.law/,,,,,Seed,1,,2,5,"Angel Invest, Expedite Ventures","29,799"
Angel Round - GameValues,https://www.crunchbase.com/funding_round/gamevalues-angel--ec01296a,GameValues,https://www.crunchbase.com/organization/gamevalues,Angel,"Berlin, Berlin, Germany, Europe",,,,2023-07-07,Seed,,,,Yes,GameValues is an AI platform that provides players with the ability to monetize their time and skill within the games they play.,"Digital Entertainment, E-Commerce, E-Commerce Platforms, eSports, Gaming, Information Technology, Internet, Marketplace",,https://www.game-values.com/,,55000,USD,55000,Seed,2,Andre Zayarni,1,,Andre Zayarni,"114,920"
Pre Seed Round - gen:m,https://www.crunchbase.com/funding_round/gen-m-pre-seed--86aca1f3,gen:m,https://www.crunchbase.com/organization/gen-m,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-18,Seed,,,,Yes,gen:m is a sports tech startup focused on providing accessible and affordable sport psychology and mental training services to athletes.,"Psychology, Sports",,https://genm.coach/,,,,,Seed,1,,,,,"35,064"
Pre Seed Round - getpantom,https://www.crunchbase.com/funding_round/getpantom-pre-seed--5c5ec4d2,getpantom,https://www.crunchbase.com/organization/getpantom,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,getpantom helps early stage founders to find their Perfect Investors in Just 5 Minutes… with their AI-Driven Investor Search and Outreach,"Artificial Intelligence (AI), Financial Services, Machine Learning",,https://www.getpantom.com/,,,,,Seed,1,,1,,APX,"33,844"
Series F - GetYourGuide,https://www.crunchbase.com/funding_round/getyourguide-series-f--50555ef6,GetYourGuide,https://www.crunchbase.com/organization/getyourguide,Series F,"Berlin, Berlin, Germany, Europe",85000000,USD,85000000,2023-06-01,Late Stage Venture,1915000000,USD,1915000000,Yes,GetYourGuide is an online tourism platform that connects travelers with local guides for unique experiences worldwide.,"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",,https://www.getyourguide.com,Less than $1M,1080168934,USD,1080168934,Late Stage Venture,14,Blue Pool Capital,4,1,"Blue Pool Capital, Kohlberg Kravis Roberts, Patricof Co, Temasek Holdings","99,655"
Seed Round - GlassDollar,https://www.crunchbase.com/funding_round/glassdollar-seed--f22668c3,GlassDollar,https://www.crunchbase.com/organization/glassdollar,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2138923,2023-05-31,Seed,,,,Yes,GlassDollar is a technology company that makes the corporate startup sourcing process digital and scalable.,"Data Mining, Internet, Search Engine",,http://glassdollar.com,$1M to $10M,4050000,EUR,4173718,Seed,4,HTGF | High-Tech Gruenderfonds,20,,"Alexander Tschirnhaus, APX, Brigitte Zypries, Christian Lindener, Claus Karthe, Dietmar Harhoff, Gleb Tritus, Gregor Stuhler, HTGF | High-Tech Gruenderfonds, Kerim Galal, Matthias Notz, Michael J. Jäger, Miriam Wohlfarth, Ole Tillmann, Peter Borchers, Philipp Willigmann, Sascha Menges, Sascha Weiler, Stefan Gross-Selbeck, Ulrich Hühner","397,297"
Pre Seed Round - GlassFlow,https://www.crunchbase.com/funding_round/glassflow-pre-seed--331f2c96,GlassFlow,https://www.crunchbase.com/organization/glassflow,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,USD,1100000,2023-11-03,Seed,,,,Yes,GlassFlow is a next-gen data streaming infrastructure company on a mission to democratize data streaming.,"Big Data, Cloud Data Services, Cloud Infrastructure, Developer Tools, Information Technology, IT Infrastructure, SaaS, Software",,https://www.glassflow.dev/,,5900000,USD,5900000,Seed,2,HTGF | High-Tech Gruenderfonds,8,3,"Bob van Luijt, Heikki Nousiainen, HTGF | High-Tech Gruenderfonds, Robin Capital, Roland Fassauer, Roosh Ventures, Thomas Dohmke, Tiny VC","68,363"
Grant - GoLexic,https://www.crunchbase.com/funding_round/golexic-grant--d0f2b092,GoLexic,https://www.crunchbase.com/organization/golexic,Grant,"Berlin, Berlin, Germany, Europe",10000,EUR,10915,2023-06-28,,,,,No,GoLexic helps parents and children overcome reading difficulties through a digital platform.,E-Learning,,https://www.golexic.com/,,10000,EUR,10915,,1,CONTENTshift,1,,CONTENTshift,"37,565"
Convertible Note - Greater Moment,https://www.crunchbase.com/funding_round/greater-moment-convertible-note--2ec567a5,Greater Moment,https://www.crunchbase.com/organization/greater-moment,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2023-03-01,,,,,No,One platform to automate skills development,"Artificial Intelligence (AI), Enterprise Applications, Skill Assessment",,https://www.greatermoment.com/,,,,,,2,,1,,APX,"16,212"
Convertible Note - Greater Moment,https://www.crunchbase.com/funding_round/greater-moment-convertible-note--10458350,Greater Moment,https://www.crunchbase.com/organization/greater-moment,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2023-03-01,,,,,No,One platform to automate skills development,"Artificial Intelligence (AI), Enterprise Applications, Skill Assessment",,https://www.greatermoment.com/,,,,,,2,,1,,Ram Jambunathan,"538,730"
Seed Round - Green Fusion,https://www.crunchbase.com/funding_round/green-fusion-seed--3f65df5e,Green Fusion,https://www.crunchbase.com/organization/green-fusion,Seed,"Berlin, Berlin, Germany, Europe",2700000,EUR,2875883,2023-02-21,Seed,,,,Yes,Green Fusion develops a simple and secure software solution for more efficient control of your energy system.,"Energy Management, Software",,https://www.green-fusion.eu/,,2925000,EUR,3135833,Seed,3,,6,,"BitStone Capital, Brandenburg Kapital, High Rise Ventures, kopa ventures, Vireo Ventures, Übermorgen Ventures","341,143"
Series C - Habyt,https://www.crunchbase.com/funding_round/projects-series-c--74ddd9b7,Habyt,https://www.crunchbase.com/organization/projects,Series C,"Berlin, Berlin, Germany, Europe",40000000,EUR,42031023,2023-10-04,Late Stage Venture,,,,Yes,Habyt is a housing company that simplifies housing access with digital-first solutions for tenants and landlords.,"Property Management, Real Estate, Rental, Rental Property",,https://www.habyt.com,$10M to $50M,109800000,EUR,121613709,,8,"Deutsche Invest Capital Partners, Korelya Capital",7,4,"Deutsche Invest Capital Partners, Endeavor Catalyst, Exor Ventures, Kinnevik, Korelya Capital, P101, Vorwerk Ventures","198,255"
Angel Round - Hale,https://www.crunchbase.com/funding_round/hale-7d83-angel--7f75dae5,Hale,https://www.crunchbase.com/organization/hale-7d83,Angel,"Berlin, Berlin, Germany, Europe",350000,EUR,387206,2023-07-24,Seed,,,,Yes,The virtual clinic for complex gynecological conditions.,"Health Care, Home Health Care",,https://www.halecommunity.com/,,350000,EUR,387206,Seed,1,Vento,9,,"Alice Ravizza, B Heroes, Delirus Capital, Francesco Zaccariello, Luca Foschini, Moonstone Fund, Novaterra, Vento, Veronica Diquattro","75,287"
Pre Seed Round - Halitus,https://www.crunchbase.com/funding_round/halitus-pre-seed--114d5195,Halitus,https://www.crunchbase.com/organization/halitus,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1085516,2023-07-05,Seed,,,,Yes,"Early disease detection with a portable, simple-to-use device. Turning air into data. Mixed Hardware + SaaS","Health Diagnostics, Information Technology, Machine Learning, Medical Device",,https://www.halitus.io,,1000000,EUR,1085516,Seed,2,,7,,"Ali Ciger, Angels4Health, Christoph Behn, Infinite Digital, Nicholas Weber, OKG Capital, Oliver Diekmann","507,721"
Seed Round - Halm,https://www.crunchbase.com/funding_round/halm-seed--de804913,Halm,https://www.crunchbase.com/organization/halm,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-10-25,Seed,,,,Yes,Halm is building a modern outdoor homecare brand for consumers.,"Consumer Goods, Home and Garden, Outdoors",,https://www.halm.club/,,,,,Seed,2,,5,4,"Calm/Storm Ventures, Camouflage Ventures, Founders of Europe, Hardlymountain, Karl Büche","102,794"
Grant - Handstree,https://www.crunchbase.com/funding_round/handstree-grant--c86792cd,Handstree,https://www.crunchbase.com/organization/handstree,Grant,"Berlin, Berlin, Germany, Europe",40000,EUR,42256,2023-10-01,,,,,No,"Web3 platform for secured and sustainable impact for nonprofits, individual donors and corporations",,,https://handstree.com,,83129,USD,83129,,3,Startup Incubator Berlin,1,,Startup Incubator Berlin,"183,668"
Seed Round - headful,https://www.crunchbase.com/funding_round/headful-seed--512a3aa7,headful,https://www.crunchbase.com/organization/headful,Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,108675,2023-04-01,Seed,,,,Yes,"Saas, CRM, Sales and Service Communication Platform","Content Marketing, CRM, Lead Management, Sales, Software",,https://www.headful.io,,600000,EUR,645501,Seed,2,,,,,"289,408"
Seed Round - HealthCaters,https://www.crunchbase.com/funding_round/healthcaters-seed--a9f780f1,HealthCaters,https://www.crunchbase.com/organization/healthcaters,Seed,"Berlin, Berlin, Germany, Europe",1200000,USD,1200000,2023-10-19,Seed,,,,Yes,HealthCaters is a connected care solution for companies that allows them to empower their employees to take control of their health.,Health Care,,https://www.healthcaters.ai,$1M to $10M,1200000,USD,1200000,Seed,2,Barmenia Next Strategies,4,2,"Barmenia Next Strategies, DvH Ventures, Philipp Götting, VENPACE","176,753"
Series A - HelloBetter,https://www.crunchbase.com/funding_round/hellobetter-series-a--7fdc692b,HelloBetter,https://www.crunchbase.com/organization/hellobetter,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,7747948,2023-05-03,Early Stage Venture,,,,Yes,"Leading provider of digital therapeutics for mental health: 10 DTx, 6 PDTx with universal reimbursement for 73m+ people, 33 clinical studies","Health Care, Medical Device, Mental Health, mHealth, Personal Health, Psychology, Therapeutics",,https://hellobetter.de/,$1M to $10M,28000000,EUR,30989812,Early Stage Venture,7,MassMutual Ventures,5,,"Expon Capital, HealthCap, Hevella Capital, MassMutual Ventures, Sparrow Ventures","525,573"
Series A - HelloBetter,https://www.crunchbase.com/funding_round/hellobetter-series-a--4a411478,HelloBetter,https://www.crunchbase.com/organization/hellobetter,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5330195,2023-09-21,Early Stage Venture,,,,Yes,"Leading provider of digital therapeutics for mental health: 10 DTx, 6 PDTx with universal reimbursement for 73m+ people, 33 clinical studies","Health Care, Medical Device, Mental Health, mHealth, Personal Health, Psychology, Therapeutics",,https://hellobetter.de/,$1M to $10M,28000000,EUR,30989812,Early Stage Venture,7,HSBC Asset Management,1,1,HSBC Asset Management,"582,394"
Series B - Helsing,https://www.crunchbase.com/funding_round/helsing-series-b--cffde201,Helsing,https://www.crunchbase.com/organization/helsing,Series B,"Berlin, Berlin, Germany, Europe",209000000,EUR,222272089,2023-09-14,Early Stage Venture,1500000000,EUR,1595254225,Yes,Helsing is an AI defense company that specializes in the creation of AI-powered military solutions and components.,"Artificial Intelligence (AI), Information Technology, Military, Software",,https://www.helsing.ai,,761500000,EUR,829315371,Late Stage Venture,3,General Catalyst,3,2,"General Catalyst, La Famiglia, Saab","358,972"
